Prescriber Zip Code	Plan Provider ID	Year	Month	Product Family	Rx New	Rx Refill	Rx Total	Tablets New	Tablets Total	Tablets Refill
45220	13670202.00	2010.00	201011.00	NASONEX	2.296	0.00	2.296	39.03	39.03	0.00
45220	13670202.00	2011.00	201102.00	NASONEX	3.25	0.00	3.25	55.25	55.25	0.00
45220	13670202.00	2011.00	201103.00	NASONEX	7.5	0.00	7.5	127.5	127.5	0.00
45220	13670202.00	2011.00	201105.00	NASONEX	3.131	1.082	4.213	53.21	71.6	18.39
45220	13670202.00	2011.00	201107.00	NASONEX	2.205	0.00	2.205	37.49	37.49	0.00
45229	13670202.00	2011.00	201107.00	NASONEX	1.772	0.00	1.772	30.13	30.13	0.00
45230	13670202.00	2010.00	201007.00	NASONEX	1.102	0.00	1.102	18.73	18.73	0.00
45230	13670202.00	2011.00	201106.00	NASONEX	1.157	0.00	1.157	19.67	19.67	0.00
45233	13670202.00	2011.00	201105.00	NASONEX	1.084	0.00	1.084	18.42	18.42	0.00
45236	13670202.00	2010.00	201011.00	NASONEX	1.04	0.00	1.04	17.69	17.69	0.00
45236	13670202.00	2010.00	201012.00	NASONEX	4.202	0.00	4.202	71.43	71.43	0.00
45236	13670202.00	2011.00	201103.00	NASONEX	6.484	0.00	6.484	110.22	110.22	0.00
45238	13670202.00	2010.00	201008.00	NASONEX	5.71	0.00	5.71	97.07	97.07	0.00
45238	13670202.00	2010.00	201010.00	NASONEX	7.433	0.00	7.433	126.37	126.37	0.00
45238	13670202.00	2011.00	201103.00	NASONEX	12.848	0.00	12.848	218.44	218.44	0.00
45238	13670202.00	2011.00	201106.00	NASONEX	10.323	0.00	10.323	175.49	175.49	0.00
45242	13670202.00	2010.00	201010.00	NASONEX	1.141	0.00	1.141	19.4	19.4	0.00
45246	13670202.00	2010.00	201006.00	NASONEX	4.14	0.00	4.14	70.39	70.39	0.00
48377	13670202.00	2010.00	201012.00	NASONEX	4.119	0.00	4.119	70.02	70.02	0.00
49801	13670202.00	2011.00	201101.00	NASONEX	0.968	0.00	0.968	16.46	16.46	0.00
50060	13670202.00	2010.00	201011.00	NASONEX	1.26	0.00	1.26	21.42	21.42	0.00
50314	13670202.00	2010.00	201012.00	NASONEX	1.033	0.00	1.033	17.55	17.55	0.00
50574	13670202.00	2010.00	201009.00	NASONEX	1.116	0.00	1.116	18.98	18.98	0.00
50583	13670202.00	2010.00	201008.00	NASONEX	1.145	0.00	1.145	19.47	19.47	0.00
52033	13670202.00	2010.00	201006.00	NASONEX	52.105	0.00	52.105	885.75	885.75	0.00
52033	13670202.00	2010.00	201007.00	NASONEX	32.75	0.00	32.75	556.77	556.77	0.00
52033	13670202.00	2010.00	201012.00	NASONEX	64.136	0.00	64.136	1090.34	1090.34	0.00
52033	13670202.00	2011.00	201107.00	NASONEX	15.47	0.00	15.47	263.00	263.00	0.00
53538	13670202.00	2010.00	201011.00	NASONEX	2.165	0.00	2.165	36.81	36.81	0.00
53715	13670202.00	2011.00	201102.00	NASONEX	1.217	0.00	1.217	20.68	20.68	0.00
54313	13670202.00	2010.00	201010.00	NASONEX	2.121	0.00	2.121	36.05	36.05	0.00
54956	13670202.00	2010.00	201012.00	NASONEX	1.05	0.00	1.05	17.85	17.85	0.00
55901	13670202.00	2010.00	201011.00	NASONEX	1.186	0.00	1.186	20.16	20.16	0.00
55964	13670202.00	2010.00	201009.00	NASONEX	2.76	0.00	2.76	46.91	46.91	0.00
57732	13670202.00	2010.00	201011.00	NASONEX	2.385	0.00	2.385	40.54	40.54	0.00
58103	13670202.00	2010.00	201012.00	NASONEX	1.567	0.00	1.567	26.65	26.65	0.00
59701	13670202.00	2010.00	201012.00	NASONEX	1.304	0.00	1.304	22.16	22.16	0.00
59715	13670202.00	2010.00	201012.00	NASONEX	3.736	0.00	3.736	63.52	63.52	0.00
59715	13670202.00	2011.00	201101.00	NASONEX	4.946	0.00	4.946	84.08	84.08	0.00
60007	13670202.00	2010.00	201005.00	NASONEX	10.729	0.00	10.729	182.4	182.4	0.00
60007	13670202.00	2011.00	201106.00	NASONEX	36.519	0.00	36.519	620.87	620.87	0.00
60007	13670202.00	2011.00	201107.00	NASONEX	20.001	0.00	20.001	339.99	339.99	0.00
60174	13670202.00	2010.00	201012.00	NASONEX	1.007	0.00	1.007	17.12	17.12	0.00
60201	13670202.00	2010.00	201010.00	NASONEX	1.018	0.00	1.018	17.3	17.3	0.00
60201	13670202.00	2010.00	201011.00	NASONEX	5.666	0.00	5.666	96.31	96.31	0.00
60201	13670202.00	2010.00	201012.00	NASONEX	13.704	0.00	13.704	232.99	232.99	0.00
60453	13670202.00	2010.00	201009.00	NASONEX	2.065	0.00	2.065	35.1	35.1	0.00
60504	13670202.00	2010.00	201005.00	NASONEX	2.798	0.00	2.798	47.57	47.57	0.00
60525	13670202.00	2010.00	201009.00	NASONEX	2.027	0.00	2.027	34.46	34.46	0.00
45424	13670202.00	2010.00	201010.00	NASONEX	1.114	0.00	1.114	18.94	18.94	0.00
45459	13670202.00	2010.00	201012.00	NASONEX	3.063	0.00	3.063	52.07	52.07	0.00
45840	13670202.00	2010.00	201010.00	NASONEX	2.934	0.00	2.934	49.88	49.88	0.00
45840	13670202.00	2010.00	201011.00	NASONEX	2.009	0.00	2.009	34.15	34.15	0.00
46260	13670202.00	2010.00	201011.00	NASONEX	1.031	0.00	1.031	17.52	17.52	0.00
46311	13670202.00	2010.00	201010.00	NASONEX	1.002	0.00	1.002	17.03	17.03	0.00
46350	13670202.00	2010.00	201008.00	NASONEX	1.014	0.00	1.014	17.24	17.24	0.00
46373	13670202.00	2010.00	201010.00	NASONEX	1.014	0.00	1.014	17.24	17.24	0.00
46544	13670202.00	2010.00	201010.00	NASONEX	1.064	0.00	1.064	18.09	18.09	0.00
46552	13670202.00	2010.00	201012.00	NASONEX	2.056	0.00	2.056	34.94	34.94	0.00
46601	13670202.00	2010.00	201009.00	NASONEX	1.127	0.00	1.127	19.16	19.16	0.00
46601	13670202.00	2010.00	201012.00	NASONEX	1.404	0.00	1.404	23.87	23.87	0.00
46635	13670202.00	2010.00	201011.00	NASONEX	1.073	0.00	1.073	18.24	18.24	0.00
46635	13670202.00	2010.00	201012.00	NASONEX	1.044	0.00	1.044	17.74	17.74	0.00
46725	13670202.00	2010.00	201012.00	NASONEX	1.013	0.00	1.013	17.22	17.22	0.00
46738	13670202.00	2010.00	201011.00	NASONEX	4.393	0.00	4.393	74.69	74.69	0.00
46804	13670202.00	2010.00	201012.00	NASONEX	2.06	0.00	2.06	35.02	35.02	0.00
46845	13670202.00	2010.00	201008.00	NASONEX	1.006	0.00	1.006	17.1	17.1	0.00
46845	13670202.00	2010.00	201009.00	NASONEX	1.004	0.00	1.004	17.07	17.07	0.00
47025	13670202.00	2010.00	201009.00	NASONEX	2.024	0.00	2.024	34.4	34.4	0.00
47150	13670202.00	2010.00	201012.00	NASONEX	1.03	0.00	1.03	17.52	17.52	0.00
47714	13670202.00	2010.00	201009.00	NASONEX	4.389	0.00	4.389	74.62	74.62	0.00
48034	13670202.00	2010.00	201012.00	NASONEX	2.298	0.00	2.298	39.08	39.08	0.00
48073	13670202.00	2010.00	201010.00	NASONEX	1.122	0.00	1.122	19.07	19.07	0.00
48108	13670202.00	2010.00	201012.00	NASONEX	2.066	0.00	2.066	35.1	35.1	0.00
48201	13670202.00	2011.00	201103.00	NASONEX	1.016	0.00	1.016	17.27	17.27	0.00
48202	13670202.00	2011.00	201104.00	NASONEX	1.03	0.00	1.03	17.51	17.51	0.00
48323	13670202.00	2010.00	201009.00	NASONEX	2.036	0.00	2.036	34.61	34.61	0.00
48323	13670202.00	2010.00	201010.00	NASONEX	1.003	0.00	1.003	17.06	17.06	0.00
48532	13670202.00	2010.00	201012.00	NASONEX	0.00	1.085	1.085	0.00	18.45	18.45
48602	13670202.00	2010.00	201011.00	NASONEX	1.454	0.00	1.454	24.71	24.71	0.00
45246	13670202.00	2011.00	201101.00	NASONEX	1.011	0.00	1.011	17.19	17.19	0.00
45246	13670202.00	2011.00	201102.00	NASONEX	1.005	0.00	1.005	17.09	17.09	0.00
45246	13670202.00	2011.00	201106.00	NASONEX	2.048	0.00	2.048	34.82	34.82	0.00
45251	13670202.00	2010.00	201011.00	NASONEX	1.00	0.00	1.00	17.00	17.00	0.00
45385	13670202.00	2010.00	201012.00	NASONEX	7.862	0.00	7.862	133.65	133.65	0.00
45385	13670202.00	2011.00	201106.00	NASONEX	14.644	1.027	15.671	248.93	266.4	17.47
45459	13670202.00	2010.00	201011.00	NASONEX	1.018	0.00	1.018	17.31	17.31	0.00
45784	13670202.00	2010.00	201011.00	NASONEX	1.146	0.00	1.146	19.48	19.48	0.00
45840	13670202.00	2010.00	201012.00	NASONEX	1.009	0.00	1.009	17.15	17.15	0.00
46260	13670202.00	2010.00	201012.00	NASONEX	2.272	0.00	2.272	38.64	38.64	0.00
46544	13670202.00	2010.00	201011.00	NASONEX	1.333	0.00	1.333	22.65	22.65	0.00
46544	13670202.00	2010.00	201012.00	NASONEX	1.088	0.00	1.088	18.49	18.49	0.00
46617	13670202.00	2010.00	201011.00	NASONEX	1.152	0.00	1.152	19.58	19.58	0.00
46617	13670202.00	2010.00	201012.00	NASONEX	1.177	0.00	1.177	20.01	20.01	0.00
47025	13670202.00	2010.00	201010.00	NASONEX	1.019	0.00	1.019	17.32	17.32	0.00
47201	13670202.00	2010.00	201009.00	NASONEX	3.059	0.00	3.059	51.99	51.99	0.00
48084	13670202.00	2010.00	201010.00	NASONEX	1.128	0.00	1.128	19.17	19.17	0.00
48085	13670202.00	2010.00	201012.00	NASONEX	0.00	1.05	1.05	0.00	17.86	17.86
48128	13670202.00	2010.00	201008.00	NASONEX	1.683	0.00	1.683	28.61	28.61	0.00
48170	13670202.00	2010.00	201010.00	NASONEX	3.036	0.00	3.036	51.6	51.6	0.00
48323	13670202.00	2010.00	201011.00	NASONEX	1.029	0.00	1.029	17.49	17.49	0.00
48463	13670202.00	2010.00	201009.00	NASONEX	2.595	0.00	2.595	44.13	44.13	0.00
48763	13670202.00	2010.00	201009.00	NASONEX	1.749	0.00	1.749	29.73	29.73	0.00
50220	13670202.00	2010.00	201012.00	NASONEX	4.233	0.00	4.233	71.94	71.94	0.00
52033	13670202.00	2011.00	201101.00	NASONEX	42.00	0.00	42.00	714.02	714.02	0.00
52033	13670202.00	2011.00	201102.00	NASONEX	32.298	0.00	32.298	549.02	549.02	0.00
52033	13670202.00	2011.00	201105.00	NASONEX	51.454	0.00	51.454	874.66	874.66	0.00
52245	13670202.00	2010.00	201009.00	NASONEX	1.057	0.00	1.057	17.98	17.98	0.00
53226	13670202.00	2010.00	201009.00	NASONEX	1.038	0.00	1.038	17.65	17.65	0.00
55904	13670202.00	2010.00	201008.00	NASONEX	2.346	0.00	2.346	39.88	39.88	0.00
55987	13670202.00	2010.00	201009.00	NASONEX	1.437	0.00	1.437	24.44	24.44	0.00
60611	13670202.00	2011.00	201106.00	NASONEX	1.127	0.00	1.127	19.15	19.15	0.00
60632	13670202.00	2011.00	201101.00	NASONEX	2.081	0.00	2.081	35.38	35.38	0.00
60706	13670202.00	2010.00	201011.00	NASONEX	1.202	0.00	1.202	20.44	20.44	0.00
61104	13670202.00	2010.00	201011.00	NASONEX	1.153	0.00	1.153	19.6	19.6	0.00
61265	13670202.00	2010.00	201011.00	NASONEX	1.163	0.00	1.163	19.77	19.77	0.00
61701	13670202.00	2010.00	201005.00	NASONEX	24.425	0.00	24.425	415.27	415.27	0.00
61701	13670202.00	2010.00	201008.00	NASONEX	15.405	0.00	15.405	261.93	261.93	0.00
61701	13670202.00	2010.00	201012.00	NASONEX	56.144	0.00	56.144	954.38	954.38	0.00
61701	13670202.00	2011.00	201101.00	NASONEX	60.04	0.00	60.04	1020.74	1020.74	0.00
61701	13670202.00	2011.00	201104.00	NASONEX	69.23	0.00	69.23	1176.95	1176.95	0.00
61761	13670202.00	2010.00	201010.00	NASONEX	34.937	0.00	34.937	593.92	593.92	0.00
61761	13670202.00	2011.00	201101.00	NASONEX	36.438	0.00	36.438	619.54	619.54	0.00
61790	13670202.00	2010.00	201007.00	NASONEX	1.088	0.00	1.088	18.5	18.5	0.00
62294	13670202.00	2010.00	201012.00	NASONEX	1.199	0.00	1.199	20.38	20.38	0.00
63123	13670202.00	2010.00	201007.00	NASONEX	1.245	0.00	1.245	21.16	21.16	0.00
63141	13670202.00	2010.00	201011.00	NASONEX	1.41	0.00	1.41	23.97	23.97	0.00
64086	13670202.00	2010.00	201012.00	NASONEX	1.511	0.00	1.511	25.68	25.68	0.00
64108	13670202.00	2010.00	201010.00	NASONEX	1.089	0.00	1.089	18.51	18.51	0.00
64154	13670202.00	2010.00	201009.00	NASONEX	1.195	0.00	1.195	20.31	20.31	0.00
65109	13670202.00	2010.00	201010.00	NASONEX	0.899	0.00	0.899	15.28	15.28	0.00
65109	13670202.00	2010.00	201012.00	NASONEX	3.961	0.00	3.961	67.32	67.32	0.00
65265	13670202.00	2010.00	201011.00	NASONEX	0.983	0.00	0.983	16.71	16.71	0.00
65711	13670202.00	2010.00	201011.00	NASONEX	3.875	0.00	3.875	65.87	65.87	0.00
65711	13670202.00	2010.00	201012.00	NASONEX	4.833	0.00	4.833	82.16	82.16	0.00
65775	13670202.00	2010.00	201010.00	NASONEX	3.175	0.00	3.175	53.98	53.98	0.00
65802	13670202.00	2010.00	201010.00	NASONEX	2.521	0.00	2.521	42.85	42.85	0.00
65807	13670202.00	2010.00	201010.00	NASONEX	6.616	0.00	6.616	112.48	112.48	0.00
66214	13670202.00	2010.00	201008.00	NASONEX	1.155	0.00	1.155	19.64	19.64	0.00
66214	13670202.00	2010.00	201009.00	NASONEX	1.399	0.00	1.399	23.78	23.78	0.00
66215	13670202.00	2010.00	201009.00	NASONEX	1.367	0.00	1.367	23.24	23.24	0.00
66215	13670202.00	2010.00	201010.00	NASONEX	1.233	0.00	1.233	20.97	20.97	0.00
48912	13670202.00	2010.00	201012.00	NASONEX	2.557	0.00	2.557	43.49	43.49	0.00
49348	13670202.00	2010.00	201009.00	NASONEX	1.473	0.00	1.473	25.04	25.04	0.00
49801	13670202.00	2010.00	201012.00	NASONEX	1.582	0.00	1.582	26.89	26.89	0.00
50211	13670202.00	2010.00	201011.00	NASONEX	3.161	0.00	3.161	53.73	53.73	0.00
50702	13670202.00	2010.00	201009.00	NASONEX	1.25	0.00	1.25	21.25	21.25	0.00
51503	13670202.00	2010.00	201011.00	NASONEX	1.094	0.00	1.094	18.6	18.6	0.00
52033	13670202.00	2010.00	201008.00	NASONEX	54.972	0.00	54.972	934.5	934.5	0.00
52033	13670202.00	2010.00	201011.00	NASONEX	52.896	0.00	52.896	899.28	899.28	0.00
52033	13670202.00	2011.00	201106.00	NASONEX	47.714	0.00	47.714	811.15	811.15	0.00
53538	13670202.00	2010.00	201010.00	NASONEX	2.362	0.00	2.362	60.24	60.24	0.00
55902	13670202.00	2010.00	201012.00	NASONEX	1.319	0.00	1.319	22.43	22.43	0.00
56470	13670202.00	2010.00	201011.00	NASONEX	1.167	0.00	1.167	19.83	19.83	0.00
58102	13670202.00	2010.00	201011.00	NASONEX	3.305	0.00	3.305	56.18	56.18	0.00
58501	13670202.00	2010.00	201008.00	NASONEX	1.201	0.00	1.201	20.42	20.42	0.00
59101	13670202.00	2010.00	201009.00	NASONEX	2.36	0.00	2.36	40.13	40.13	0.00
59701	13670202.00	2010.00	201011.00	NASONEX	2.256	0.00	2.256	38.35	38.35	0.00
60007	13670202.00	2010.00	201007.00	NASONEX	14.124	0.00	14.124	240.16	240.16	0.00
60007	13670202.00	2010.00	201008.00	NASONEX	27.155	0.00	27.155	461.62	461.62	0.00
60007	13670202.00	2010.00	201009.00	NASONEX	10.72	0.00	10.72	182.25	182.25	0.00
60007	13670202.00	2010.00	201010.00	NASONEX	67.558	0.00	67.558	1148.47	1148.47	0.00
60007	13670202.00	2011.00	201102.00	NASONEX	98.445	0.00	98.445	1673.43	1673.43	0.00
60007	13670202.00	2011.00	201105.00	NASONEX	37.496	0.00	37.496	637.45	637.45	0.00
60026	13670202.00	2010.00	201010.00	NASONEX	1.211	0.00	1.211	20.58	20.58	0.00
60045	13670202.00	2010.00	201010.00	NASONEX	1.046	0.00	1.046	17.78	17.78	0.00
60120	13670202.00	2010.00	201011.00	NASONEX	1.043	0.00	1.043	17.74	17.74	0.00
60201	13670202.00	2010.00	201008.00	NASONEX	1.016	0.00	1.016	17.27	17.27	0.00
60201	13670202.00	2010.00	201009.00	NASONEX	1.024	0.00	1.024	17.41	17.41	0.00
60515	13670202.00	2010.00	201012.00	NASONEX	1.036	0.00	1.036	17.62	17.62	0.00
60546	13670202.00	2010.00	201012.00	NASONEX	4.159	0.00	4.159	70.72	70.72	0.00
60611	13670202.00	2011.00	201101.00	NASONEX	6.332	0.00	6.332	107.64	107.64	0.00
57732	13670202.00	2010.00	201012.00	NASONEX	1.042	0.00	1.042	17.71	17.71	0.00
58012	13670202.00	2010.00	201008.00	NASONEX	1.134	0.00	1.134	19.28	19.28	0.00
58102	13670202.00	2010.00	201012.00	NASONEX	4.69	0.00	4.69	79.72	79.72	0.00
58501	13670202.00	2010.00	201011.00	NASONEX	1.337	0.00	1.337	22.73	22.73	0.00
59715	13670202.00	2010.00	201011.00	NASONEX	1.234	0.00	1.234	20.97	20.97	0.00
59802	13670202.00	2010.00	201012.00	NASONEX	1.091	0.00	1.091	18.54	18.54	0.00
60007	13670202.00	2010.00	201006.00	NASONEX	20.101	0.00	20.101	341.71	341.71	0.00
60007	13670202.00	2010.00	201011.00	NASONEX	45.416	0.00	45.416	772.11	772.11	0.00
60007	13670202.00	2010.00	201012.00	NASONEX	40.388	0.00	40.388	686.62	686.62	0.00
60007	13670202.00	2011.00	201103.00	NASONEX	79.103	0.00	79.103	1344.83	1344.83	0.00
60025	13670202.00	2010.00	201008.00	NASONEX	1.042	0.00	1.042	17.71	17.71	0.00
60035	13670202.00	2010.00	201008.00	NASONEX	1.023	0.00	1.023	17.38	17.38	0.00
60506	13670202.00	2010.00	201005.00	NASONEX	1.036	0.00	1.036	17.61	17.61	0.00
60506	13670202.00	2010.00	201006.00	NASONEX	2.064	0.00	2.064	35.08	35.08	0.00
60540	13670202.00	2010.00	201008.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
60546	13670202.00	2010.00	201011.00	NASONEX	1.042	0.00	1.042	17.72	17.72	0.00
60611	13670202.00	2010.00	201011.00	NASONEX	1.099	0.00	1.099	18.68	18.68	0.00
60612	13670202.00	2011.00	201106.00	NASONEX	0.00	1.073	1.073	0.00	18.25	18.25
60652	13670202.00	2010.00	201010.00	NASONEX	1.041	0.00	1.041	17.7	17.7	0.00
61554	13670202.00	2010.00	201011.00	NASONEX	1.123	0.00	1.123	19.1	19.1	0.00
61701	13670202.00	2010.00	201010.00	NASONEX	48.891	0.00	48.891	831.09	831.09	0.00
61701	13670202.00	2010.00	201011.00	NASONEX	78.942	0.00	78.942	1342.18	1342.18	0.00
61701	13670202.00	2011.00	201106.00	NASONEX	23.52	0.00	23.52	399.79	399.79	0.00
61701	13670202.00	2011.00	201107.00	NASONEX	6.47	0.00	6.47	110.02	110.02	0.00
61704	13670202.00	2010.00	201005.00	NASONEX	1.029	0.00	1.029	17.49	17.49	0.00
61704	13670202.00	2010.00	201011.00	NASONEX	1.011	0.00	1.011	17.19	17.19	0.00
61761	13670202.00	2010.00	201005.00	NASONEX	1.055	0.00	1.055	17.93	17.93	0.00
61761	13670202.00	2010.00	201006.00	NASONEX	8.55	0.00	8.55	145.35	145.35	0.00
61761	13670202.00	2010.00	201008.00	NASONEX	4.657	0.00	4.657	79.17	79.17	0.00
61761	13670202.00	2010.00	201009.00	NASONEX	8.53	0.00	8.53	145.02	145.02	0.00
61761	13670202.00	2011.00	201104.00	NASONEX	5.315	0.00	5.315	90.34	90.34	0.00
68131	13670202.00	2010.00	201011.00	NASONEX	1.138	0.00	1.138	19.34	19.34	0.00
70006	13670202.00	2010.00	201011.00	NASONEX	1.723	0.00	1.723	29.29	29.29	0.00
70737	13670202.00	2010.00	201008.00	NASONEX	2.647	0.00	2.647	44.99	44.99	0.00
70810	13670202.00	2011.00	201101.00	NASONEX	1.01	0.00	1.01	17.17	17.17	0.00
72501	13670202.00	2010.00	201009.00	NASONEX	5.254	0.00	5.254	89.33	89.33	0.00
75019	13670202.00	2010.00	201010.00	NASONEX	3.552	0.00	3.552	60.39	60.39	0.00
75019	13670202.00	2010.00	201011.00	NASONEX	1.102	0.00	1.102	18.74	18.74	0.00
75022	13670202.00	2010.00	201009.00	NASONEX	2.094	0.00	2.094	35.6	35.6	0.00
75063	13670202.00	2010.00	201010.00	NASONEX	1.059	0.00	1.059	18.01	18.01	0.00
75098	13670202.00	2010.00	201009.00	NASONEX	2.57	0.00	2.57	43.7	43.7	0.00
75230	13670202.00	2010.00	201005.00	NASONEX	1.072	0.00	1.072	18.23	18.23	0.00
75230	13670202.00	2010.00	201006.00	NASONEX	2.283	0.00	2.283	38.82	38.82	0.00
75230	13670202.00	2010.00	201008.00	NASONEX	2.33	0.00	2.33	39.61	39.61	0.00
75230	13670202.00	2010.00	201009.00	NASONEX	1.118	0.00	1.118	19.01	19.01	0.00
75231	13670202.00	2010.00	201009.00	NASONEX	1.189	0.00	1.189	20.21	20.21	0.00
75670	13670202.00	2010.00	201010.00	NASONEX	2.019	0.00	2.019	34.31	34.31	0.00
75670	13670202.00	2010.00	201012.00	NASONEX	8.566	0.00	8.566	145.61	145.61	0.00
75701	13670202.00	2010.00	201011.00	NASONEX	2.35	0.00	2.35	39.96	39.96	0.00
76034	13670202.00	2010.00	201011.00	NASONEX	2.446	0.00	2.446	41.59	41.59	0.00
76104	13670202.00	2010.00	201008.00	NASONEX	2.158	0.00	2.158	36.68	36.68	0.00
76248	13670202.00	2010.00	201010.00	NASONEX	1.091	0.00	1.091	18.54	18.54	0.00
76262	13670202.00	2010.00	201010.00	NASONEX	1.262	0.00	1.262	21.46	21.46	0.00
76301	13670202.00	2010.00	201008.00	NASONEX	1.222	0.00	1.222	20.77	20.77	0.00
76301	13670202.00	2010.00	201009.00	NASONEX	9.045	0.00	9.045	153.76	153.76	0.00
76310	13670202.00	2010.00	201009.00	NASONEX	1.254	0.00	1.254	21.32	21.32	0.00
76712	13670202.00	2010.00	201011.00	NASONEX	2.349	0.00	2.349	39.92	39.92	0.00
77074	13670202.00	2010.00	201008.00	NASONEX	1.157	0.00	1.157	19.67	19.67	0.00
77095	13670202.00	2010.00	201012.00	NASONEX	2.029	0.00	2.029	34.49	34.49	0.00
77095	13670202.00	2011.00	201101.00	NASONEX	0.983	0.00	0.983	16.71	16.71	0.00
77355	13670202.00	2010.00	201009.00	NASONEX	1.139	0.00	1.139	19.36	19.36	0.00
77437	13670202.00	2010.00	201011.00	NASONEX	2.347	0.00	2.347	39.9	39.9	0.00
60611	13670202.00	2011.00	201102.00	NASONEX	1.039	0.00	1.039	17.67	17.67	0.00
60611	13670202.00	2011.00	201102.00	DULERA AER	1.018	0.00	1.018	13.24	13.24	0.00
60612	13670202.00	2010.00	201008.00	NASONEX	2.105	0.00	2.105	35.79	35.79	0.00
60612	13670202.00	2010.00	201010.00	NASONEX	1.034	0.00	1.034	17.58	17.58	0.00
60632	13670202.00	2010.00	201012.00	NASONEX	1.354	0.00	1.354	23.01	23.01	0.00
60652	13670202.00	2010.00	201009.00	NASONEX	2.066	1.017	3.083	35.11	52.4	17.29
60654	13670202.00	2011.00	201104.00	NASONEX	1.001	0.00	1.001	17.02	17.02	0.00
60714	13670202.00	2010.00	201010.00	NASONEX	2.049	0.00	2.049	34.84	34.84	0.00
61108	13670202.00	2010.00	201012.00	NASONEX	1.253	0.00	1.253	21.3	21.3	0.00
61265	13670202.00	2010.00	201010.00	NASONEX	2.21	0.00	2.21	37.57	37.57	0.00
61701	13670202.00	2010.00	201006.00	NASONEX	48.001	0.00	48.001	815.96	815.96	0.00
61701	13670202.00	2010.00	201009.00	NASONEX	4.206	0.00	4.206	71.5	71.5	0.00
61761	13670202.00	2010.00	201007.00	NASONEX	2.228	0.00	2.228	37.87	37.87	0.00
61761	13670202.00	2011.00	201102.00	NASONEX	14.418	0.00	14.418	245.16	245.16	0.00
61761	13670202.00	2011.00	201103.00	NASONEX	7.429	0.00	7.429	126.31	126.31	0.00
62263	13670202.00	2010.00	201011.00	NASONEX	1.61	0.00	1.61	27.37	27.37	0.00
62526	13670202.00	2010.00	201011.00	NASONEX	1.033	0.00	1.033	17.57	17.57	0.00
62881	13670202.00	2011.00	201101.00	NASONEX	1.362	0.00	1.362	23.15	23.15	0.00
63016	13670202.00	2010.00	201008.00	NASONEX	2.421	0.00	2.421	41.16	41.16	0.00
63016	13670202.00	2010.00	201009.00	NASONEX	1.121	0.00	1.121	19.06	19.06	0.00
63127	13670202.00	2010.00	201011.00	NASONEX	1.228	0.00	1.228	20.87	20.87	0.00
63128	13670202.00	2010.00	201009.00	NASONEX	3.689	0.00	3.689	62.7	62.7	0.00
63128	13670202.00	2010.00	201010.00	NASONEX	1.251	0.00	1.251	21.26	21.26	0.00
63128	13670202.00	2010.00	201012.00	NASONEX	1.196	0.00	1.196	20.34	20.34	0.00
64015	13670202.00	2010.00	201011.00	NASONEX	2.485	0.00	2.485	42.26	42.26	0.00
64063	13670202.00	2010.00	201011.00	NASONEX	2.412	0.00	2.412	41.01	41.01	0.00
64139	13670202.00	2010.00	201010.00	NASONEX	1.218	0.00	1.218	20.7	20.7	0.00
64139	13670202.00	2010.00	201011.00	NASONEX	0.983	0.00	0.983	16.71	16.71	0.00
65804	13670202.00	2010.00	201009.00	NASONEX	1.309	0.00	1.309	22.26	22.26	0.00
65807	13670202.00	2010.00	201009.00	NASONEX	2.54	0.00	2.54	43.19	43.19	0.00
66002	13670202.00	2010.00	201010.00	NASONEX	1.666	0.00	1.666	28.31	28.31	0.00
61761	13670202.00	2011.00	201106.00	NASONEX	7.241	0.00	7.241	123.1	123.1	0.00
62263	13670202.00	2010.00	201012.00	NASONEX	1.015	0.00	1.015	17.25	17.25	0.00
62269	13670202.00	2010.00	201010.00	NASONEX	1.054	0.00	1.054	17.91	17.91	0.00
62837	13670202.00	2010.00	201009.00	NASONEX	2.159	0.00	2.159	36.71	36.71	0.00
63017	13670202.00	2010.00	201011.00	NASONEX	3.831	0.00	3.831	65.14	65.14	0.00
63112	13670202.00	2010.00	201011.00	NASONEX	2.146	0.00	2.146	36.47	36.47	0.00
63122	13670202.00	2010.00	201009.00	NASONEX	1.336	0.00	1.336	22.71	22.71	0.00
63128	13670202.00	2010.00	201008.00	NASONEX	1.206	0.00	1.206	20.51	20.51	0.00
64012	13670202.00	2010.00	201012.00	NASONEX	2.886	0.00	2.886	49.06	49.06	0.00
64055	13670202.00	2010.00	201012.00	NASONEX	1.149	0.00	1.149	19.54	19.54	0.00
64110	13670202.00	2011.00	201105.00	NASONEX	1.042	0.00	1.042	17.71	17.71	0.00
65101	13670202.00	2010.00	201012.00	NASONEX	1.813	0.00	1.813	30.81	30.81	0.00
65109	13670202.00	2011.00	201101.00	NASONEX	0.867	0.00	0.867	14.74	14.74	0.00
65711	13670202.00	2010.00	201010.00	NASONEX	3.595	0.00	3.595	61.12	61.12	0.00
66002	13670202.00	2010.00	201011.00	NASONEX	1.014	0.00	1.014	17.24	17.24	0.00
66204	13670202.00	2010.00	201009.00	NASONEX	2.009	0.00	2.009	34.16	34.16	0.00
66209	13670202.00	2010.00	201009.00	NASONEX	3.424	0.00	3.424	58.2	58.2	0.00
70461	13670202.00	2010.00	201010.00	NASONEX	1.062	0.00	1.062	18.05	18.05	0.00
