57 2 1 13 3 21.25 8 0 4 1 1 1 3
66 7 6 12 1 13.75 12 1 . 1 1 1 1
87 7 5 10 . . 8 6 7 0 1 1 .
55 1 1 15 . 140 12 . 5 1 1 1 .
54 7 2 12 . 45 12 6 4 1 1 1 .
63 5 2 14 4 140 16 5 4 0 1 0 .
26 3 0 16 2 . . 3 4 0 0 0 1
67 3 1 18 1 140 16 6 5 0 1 1 6
81 7 4 13 2 27.5 8 4 5 0 0 1 .
73 6 3 16 . . 12 5 5 0 0 1 .
78 2 3 16 2 . 12 2 4 1 1 1 6
77 7 3 17 2 55 12 4 5 0 1 1 3
47 0 4 14 . 67.5 . 4 4 1 0 1 .
62 0 2 18 1 120 14 0 2 0 1 0 6
83 6 0 18 2 45 12 4 6 1 1 1 2
41 4 2 18 3 140 16 4 3 1 1 1 3
44 7 0 17 1 200 12 2 3 0 0 1 3
54 3 3 16 . 120 20 5 6 1 1 1 .
57 7 1 16 . 27.5 16 . 6 0 0 1 .
26 3 0 13 2 100 . 2 2 0 0 1 6
60 1 0 12 . 32.5 16 3 4 0 0 1 .
30 0 2 11 . 23.75 12 3 4 0 0 0 .
72 8 2 16 3 55 8 0 4 1 1 0 2
68 3 8 12 2 18.75 . 0 4 0 1 0 2
46 4 1 14 . 45 2 0 5 0 1 0 .
59 3 . 6 2 11.25 0 3 4 0 1 0 3
77 0 8 12 3 32.5 . 0 7 1 1 0 6
59 8 3 14 2 13.75 14 0 2 1 0 0 3
47 2 1 12 1 . . . 4 1 1 0 6
51 7 2 13 . 140 . 1 4 1 1 0 .
42 2 0 16 1 55 . 2 4 1 0 1 6
75 5 3 19 1 32.5 . 6 6 0 0 1 3
66 5 5 15 2 16.25 8 6 6 0 0 0 .
25 2 1 18 . 21.25 12 . 1 1 1 1 .
34 0 4 11 2 11.25 . 3 7 1 0 0 2
25 0 0 15 2 55 . 0 1 1 0 1 6
78 0 1 17 1 23.75 12 0 3 1 0 0 3
21 2 0 14 . 100 16 5 2 0 0 1 .
73 8 1 16 1 37.5 10 0 1 1 1 1 6
29 0 1 15 . 11.25 . 3 4 1 1 1 .
35 1 4 13 . 55 12 3 6 1 1 1 .
31 0 1 12 2 27.5 12 3 4 0 0 1 6
58 0 2 13 3 18.75 3 6 6 0 0 1 1
65 3 2 12 . 120 12 6 7 0 1 1 .
62 2 8 12 2 45 . 3 4 0 1 1 6
21 0 0 12 . 23.75 . 3 4 0 0 1 .
59 8 2 14 2 45 12 0 4 1 0 0 6
21 2 0 12 2 . . 3 2 1 0 0 .
45 0 2 12 2 32.5 . 3 4 1 1 1 2
52 5 2 16 2 11.25 17 5 5 1 1 1 .
76 7 3 5 1 82.5 . 6 6 1 1 1 .
21 2 0 12 2 . 12 2 3 0 0 0 6
42 6 2 14 1 32.5 12 1 4 1 0 1 3
58 5 3 15 . 37.5 10 0 4 1 0 0 .
42 6 2 16 2 27.5 12 3 6 1 1 1 0
67 7 2 10 . 32.5 . 4 3 0 1 1 .
19 0 0 12 . 200 . 5 6 0 0 1 .
65 7 4 12 3 45 12 2 1 0 1 1 1
36 2 3 15 1 140 14 3 4 0 1 0 6
37 1 6 12 . 82.5 14 6 7 0 1 1 .
64 3 2 16 1 . . 0 4 0 1 1 5
33 3 2 15 2 27.5 12 5 4 1 0 1 3
30 0 1 16 2 82.5 12 4 4 1 1 1 3
50 4 2 14 2 120 12 6 5 1 1 1 .
89 7 2 16 2 55 . 2 2 1 0 1 6
66 5 2 13 . 67.5 12 5 5 1 0 1 .
60 0 0 16 1 200 12 6 7 0 1 1 3
52 0 4 13 2 11.25 14 4 7 0 1 1 6
33 1 0 13 . 37.5 14 2 . 1 0 0 .
45 2 3 12 . 67.5 . 5 3 0 0 0 .
21 5 0 14 2 67.5 7 3 4 1 0 0 3
32 5 3 14 2 55 16 3 4 1 1 1 6
78 6 4 12 2 55 . 1 4 0 1 1 3
41 1 0 14 . 67.5 12 2 2 0 0 1 6
59 0 0 16 2 67.5 16 0 4 1 0 1 6
32 0 1 14 2 37.5 18 6 5 0 1 1 6
44 2 0 16 . 120 10 5 6 0 0 1 .
27 0 0 14 1 67.5 . 2 4 1 1 0 5
38 6 0 14 2 27.5 12 6 6 0 0 0 0
32 1 1 16 . 27.5 . 2 3 1 0 0 .
34 0 0 16 3 55 20 1 3 0 0 0 6
64 7 2 18 . 100 5 3 4 0 1 0 .
26 2 0 16 . 82.5 16 5 5 1 0 1 .
39 0 3 18 1 27.5 14 1 4 1 0 1 2
19 2 0 13 1 120 16 4 2 1 0 0 4
47 1 2 14 . 120 . 3 4 0 1 1 .
39 7 4 18 1 200 18 5 6 1 1 1 0
28 3 0 13 . 32.5 12 3 4 0 0 1 .
39 4 2 18 2 82.5 . 4 5 1 0 1 6
55 6 3 16 . 67.5 . 5 6 1 0 1 .
71 7 3 16 1 . 8 6 6 0 1 1 1
65 3 1 12 . . . 0 4 1 1 0 .
64 1 1 14 3 82.5 12 2 4 0 1 1 6
33 0 0 16 . 67.5 12 5 4 1 0 1 .
43 0 0 14 . 82.5 16 2 4 1 1 1 .
80 0 . 12 3 32.5 11 1 4 0 0 1 6
70 7 0 14 3 11.25 12 0 4 1 0 1 .
43 4 1 16 1 55 10 0 3 1 0 0 5
38 5 6 11 4 1 16 3 6 1 0 0 2
23 7 1 10 3 13.75 . 0 4 1 0 1 2
71 0 0 13 4 37.5 . 2 2 0 0 1 6
31 3 4 15 4 82.5 11 1 4 1 1 0 2
51 3 3 16 . 13.75 12 0 2 0 0 0 .
38 5 2 14 2 37.5 16 1 4 0 1 1 4
49 2 0 13 3 27.5 12 5 4 1 0 1 3
50 2 3 12 1 55 . 1 5 1 1 1 3
39 4 2 16 . 82.5 13 6 6 1 1 1 .
80 2 4 12 . . 12 3 4 1 0 0 .
50 2 0 16 2 100 12 6 6 0 1 1 3
47 0 0 19 2 45 12 1 5 1 0 1 5
49 0 1 12 4 . . . 7 1 0 1 5
28 0 0 12 . 8.5 12 4 4 1 0 1 .
89 2 0 14 1 21.25 0 0 4 0 0 1 .
34 7 3 13 1 32.5 . 1 4 1 0 1 3
50 5 3 12 3 1 . 5 3 1 0 0 5
33 0 3 10 3 16.25 13 3 . 1 0 1 1
39 3 1 16 2 67.5 14 3 5 1 1 1 6
56 2 1 16 2 82.5 . 2 4 0 1 0 6
48 7 5 18 . 67.5 . 6 7 0 1 1 .
55 8 3 12 2 . 12 2 2 0 1 1 .
47 0 0 12 1 45 12 . 2 0 0 1 6
52 0 1 14 . 100 12 4 4 0 0 1 .
22 4 0 15 . 13.75 11 4 3 1 0 0 .
66 7 2 18 . 32.5 12 4 6 1 0 1 .
20 7 0 14 1 55 12 4 5 0 0 0 3
76 3 5 16 . 6.5 12 0 4 0 1 1 .
27 4 2 14 2 32.5 12 0 4 1 0 0 6
42 7 4 11 2 23.75 . 0 5 1 1 0 1
48 0 1 10 1 27.5 . 1 3 0 0 1 4
53 5 7 12 . 27.5 16 0 3 1 0 0 .
37 0 0 16 3 37.5 . 0 2 1 0 0 6
87 7 3 14 1 . 11 6 7 0 0 1 .
30 0 2 14 2 37.5 11 1 4 1 0 0 6
76 3 1 12 . 45 . . 6 0 1 1 .
30 0 2 14 . 5.5 12 0 5 0 0 0 .
38 2 2 10 . 13.75 9 6 4 0 0 1 .
45 7 4 14 . . 12 3 7 1 0 1 .
25 7 0 13 3 100 13 2 4 0 0 1 0
49 8 4 12 2 18.75 12 6 4 1 0 1 4
36 8 0 12 1 200 6 6 7 1 1 1 1
49 0 0 14 3 45 12 0 2 0 0 1 6
57 0 2 12 3 100 . 5 3 1 1 1 3
26 0 0 15 2 67.5 12 2 2 0 0 1 3
20 0 0 11 3 . 12 0 2 1 0 1 0
42 8 2 14 1 67.5 12 6 6 1 1 1 0
35 0 2 14 . 67.5 12 3 6 0 0 1 .
63 7 0 12 2 18.75 5 3 4 0 0 1 0
51 6 4 10 4 18.75 5 2 4 0 1 1 3
50 4 2 14 4 13.75 . 3 4 0 0 1 6
51 3 2 12 4 16.25 4 3 6 1 0 1 5
67 7 2 12 2 18.75 11 1 3 1 0 1 .
29 0 1 16 . 55 . 3 4 0 0 1 .
30 6 1 18 1 120 12 2 4 0 1 1 6
27 2 2 10 3 32.5 12 4 4 0 0 1 6
66 2 0 13 . 55 12 2 4 0 0 1 .
19 0 0 11 2 16.25 12 3 4 1 0 1 3
67 0 1 12 4 32.5 16 2 7 1 1 1 2
55 8 2 12 . 45 12 6 6 1 1 1 .
31 0 0 20 2 67.5 . 4 4 1 1 1 6
39 6 1 13 3 8.5 8 2 4 1 0 0 5
31 0 5 12 . 1 . 2 4 1 0 0 .
45 2 3 12 . 8.5 12 0 4 0 0 0 .
51 3 6 11 4 6.5 12 0 5 0 0 0 4
72 0 5 11 4 1 . 3 2 1 0 0 6
41 5 2 12 1 . 12 3 4 1 1 1 6
52 6 2 12 2 67.5 14 1 4 0 1 1 1
52 6 2 16 . 37.5 16 1 5 1 0 0 .
43 0 2 12 . 82.5 13 3 4 1 1 1 .
25 2 1 14 2 21.25 12 4 4 1 0 1 2
39 7 0 14 2 45 14 1 5 1 1 1 1
25 0 0 13 . 27.5 . 3 4 1 0 1 .
29 6 0 16 2 82.5 20 5 5 0 0 1 1
73 7 3 12 . 21.25 . 3 4 1 0 1 .
22 0 0 13 3 5.5 7 3 4 1 1 0 0
60 1 0 15 . 32.5 16 0 1 0 0 1 .
26 5 0 18 . 2 16 3 4 1 0 1 .
26 2 0 12 . 11.25 . 3 3 0 0 1 .
56 3 1 16 . 16.25 7 2 4 1 0 0 .
43 0 0 6 3 27.5 6 0 . 1 1 1 0
56 0 1 14 2 100 12 3 4 1 0 1 1
70 7 3 6 1 11.25 6 1 7 1 0 0 0
67 1 4 10 . 5.5 6 2 4 0 0 1 .
33 4 2 8 . 13.75 6 3 4 1 0 1 .
36 1 5 12 3 32.5 12 3 4 1 1 1 2
43 0 0 14 2 55 16 3 4 0 0 1 0
32 0 0 12 2 32.5 6 3 4 0 0 1 0
36 6 0 12 2 120 8 3 6 0 0 1 0
63 5 2 12 2 200 10 0 2 0 0 1 6
49 6 3 12 2 100 9 1 4 1 1 1 2
22 0 0 16 3 45 14 3 4 0 0 1 6
64 2 2 12 3 82.5 12 5 5 1 1 1 6
56 5 2 9 . . . 3 6 1 0 0 .
53 7 3 16 2 . 14 . 5 0 1 1 1
43 4 2 16 1 200 18 5 6 1 1 1 2
61 8 4 11 4 21.25 . 0 4 1 0 0 .
50 0 1 16 1 100 20 2 2 0 0 1 6
44 8 5 15 2 55 12 0 4 0 1 0 0
21 1 1 12 3 67.5 . 3 2 1 0 0 2
53 7 2 20 1 200 12 0 1 0 1 1 6
76 6 2 12 . 37.5 9 0 5 1 0 1 .
62 7 4 18 . 120 . 1 3 1 1 0 .
60 5 1 13 . 32.5 . 0 4 0 0 0 .
29 2 0 20 2 200 19 6 7 0 1 1 6
62 6 6 3 2 27.5 3 3 5 0 0 1 6
43 0 4 12 3 21.25 6 3 4 1 0 1 6
68 1 4 12 . 37.5 9 1 4 0 0 1 .
50 8 6 12 1 55 12 6 6 1 1 1 1
35 8 3 5 1 23.75 0 3 . 1 1 0 .
45 0 1 12 2 27.5 12 2 6 0 0 1 6
57 0 0 12 . 32.5 . 0 1 0 0 1 .
26 2 0 15 1 13.75 12 2 . 0 0 1 6
64 6 2 12 2 55 8 0 3 1 1 1 2
62 5 2 16 1 120 16 5 4 1 1 1 4
55 1 4 9 . 27.5 7 2 4 0 1 1 .
50 4 3 12 3 32.5 . 0 3 0 0 1 5
50 4 4 14 1 11.25 12 3 4 1 0 1 .
73 8 2 12 . 37.5 8 4 7 0 1 1 .
61 0 3 12 3 . . 0 4 0 0 1 3
21 0 0 12 3 3.5 12 3 . 1 0 1 0
76 4 3 14 2 32.5 12 5 6 0 1 1 3
79 0 2 15 1 82.5 12 1 2 1 1 1 6
32 5 1 13 . 27.5 12 0 2 1 0 0 .
53 5 1 18 . 45 12 1 4 1 1 0 .
53 1 2 12 . 18.75 12 2 3 1 0 1 .
54 5 2 15 2 32.5 12 0 3 1 0 0 5
62 2 4 10 2 27.5 . 1 4 1 0 0 6
. 8 . 15 4 . 12 6 7 0 0 1 1
51 2 0 14 . 55 12 0 2 0 0 0 .
32 5 1 19 . 55 3 1 4 1 1 0 .
22 1 0 16 . 67.5 12 0 2 1 0 1 .
47 3 3 12 1 200 14 4 5 0 1 1 1
67 0 2 12 2 55 12 5 4 0 1 1 .
20 7 0 12 2 . 13 5 5 1 0 1 3
45 0 2 17 . 82.5 16 2 6 0 0 1 .
37 0 0 12 2 55 . 0 4 0 0 1 6
57 1 0 14 2 55 12 2 4 0 0 1 6
25 2 0 12 2 11.25 12 1 4 0 0 1 6
29 0 0 12 4 55 12 1 1 1 0 0 5
44 7 3 11 4 1 1 1 2 1 0 0 3
21 5 0 12 3 2 . 3 5 1 0 1 1
49 0 2 12 3 45 0 0 3 0 1 1 1
51 0 1 13 2 37.5 14 3 . 1 0 1 6
66 1 0 12 2 13.75 . 2 4 1 0 1 .
37 0 2 12 1 32.5 6 3 4 1 0 0 6
46 0 2 10 . . . 3 4 0 0 0 .
50 0 2 14 2 45 12 . 4 1 0 1 6
40 2 4 14 3 120 20 1 2 1 1 1 .
26 0 1 12 1 21.25 12 3 1 1 0 0 6
83 7 4 12 2 45 . 3 4 1 1 1 6
78 8 2 20 4 82.5 12 3 4 0 1 1 3
50 3 2 12 2 82.5 6 1 6 0 1 1 4
31 2 0 14 2 82.5 12 3 . 1 1 1 .
63 7 2 16 . 11.25 20 2 2 0 0 0 .
75 2 5 12 1 140 . 4 6 0 1 1 6
34 0 2 1 . . . 1 4 1 0 0 .
73 1 3 12 . 55 12 6 5 1 1 1 .
52 4 3 20 2 200 12 5 4 0 1 1 6
79 0 4 16 1 67.5 8 0 3 0 0 1 6
55 2 0 16 . 67.5 14 1 4 1 1 1 .
24 0 0 20 1 67.5 . 0 2 1 1 1 .
71 0 4 16 2 120 8 4 5 0 1 1 6
43 7 1 16 . 120 16 6 6 0 1 1 .
53 6 0 16 . 120 16 5 6 0 0 1 .
81 7 0 17 2 200 15 0 2 0 1 1 6
89 4 1 8 . . . 0 4 1 0 1 .
34 2 1 12 . 67.5 12 5 4 1 1 1 .
31 2 0 19 3 5.5 16 0 3 1 0 0 6
20 7 0 13 2 82.5 16 4 4 0 0 1 6
36 3 1 19 . 120 13 1 4 1 1 1 .
33 1 0 13 1 67.5 13 2 2 1 1 1 6
29 1 0 16 . 45 16 1 3 0 0 1 .
47 2 0 18 1 45 13 1 2 1 0 1 6
26 2 0 17 1 55 16 3 2 0 0 0 5
50 0 2 14 . 140 12 2 4 0 1 1 .
47 7 3 17 1 . 12 1 4 1 1 1 2
47 7 3 16 3 200 15 6 7 0 1 1 2
35 2 0 14 1 37.5 20 5 4 1 0 1 .
58 2 2 16 2 200 19 2 3 1 1 1 6
51 7 0 16 1 100 12 6 6 1 0 1 0
. . . 18 . . 18 3 4 0 . 1 .
62 7 3 14 2 200 12 5 5 0 1 1 3
61 0 1 16 4 120 10 2 2 1 1 1 6
40 7 2 20 2 200 16 6 6 0 1 1 .
61 6 0 13 1 . 12 1 4 1 0 0 .
76 2 2 12 . 3.5 10 1 3 0 1 1 .
63 0 1 16 . 82.5 8 0 2 0 0 1 .
62 5 2 16 1 . 13 0 3 1 0 1 5
47 0 3 16 . 100 . 4 4 1 1 1 .
32 0 2 18 1 120 16 5 5 0 1 1 3
60 7 5 7 3 . . 4 5 1 1 0 3
23 0 1 12 . 55 12 5 1 0 0 1 .
36 6 2 12 2 55 20 4 5 0 1 1 6
22 0 0 14 . . . 2 4 0 0 1 .
20 4 0 12 1 55 . 5 4 0 0 1 2
23 7 0 14 2 1 20 . 7 1 1 1 2
41 0 1 14 . 32.5 . 1 4 0 0 0 .
29 0 0 17 1 32.5 . . 3 0 0 1 6
32 2 0 18 2 55 16 2 2 1 0 1 6
37 2 0 20 . 21.25 17 0 2 1 0 1 .
54 2 6 14 4 45 12 1 5 0 1 1 3
29 7 0 14 . 37.5 . 3 4 0 1 1 .
43 1 2 14 2 8.5 12 3 4 1 0 1 6
76 7 7 16 . 55 20 5 7 1 0 1 .
41 1 2 12 . 120 14 2 4 1 1 1 .
53 7 3 16 . 200 14 3 5 1 1 1 .
31 2 2 16 3 100 18 4 4 0 1 1 6
35 6 6 14 . 100 20 5 5 1 1 1 .
36 5 3 14 1 120 18 6 5 0 1 1 5
42 8 2 16 1 200 15 5 6 1 1 1 0
60 0 1 16 2 200 16 0 3 1 1 1 6
78 2 4 15 . 27.5 12 4 5 0 1 1 .
72 8 1 12 1 21.25 8 6 7 1 1 1 0
41 8 2 12 . 200 13 5 6 1 1 1 .
49 2 2 12 2 82.5 12 6 7 0 1 1 .
26 1 1 10 . 1 14 0 6 1 0 1 .
61 2 1 16 . 55 12 4 4 1 0 1 .
33 7 1 12 2 67.5 12 6 7 1 1 1 .
89 0 3 12 1 18.75 5 0 2 1 0 1 .
34 1 1 16 . 45 . 2 1 1 1 1 .
65 0 4 12 . 32.5 12 6 7 0 0 1 .
37 2 2 11 . 67.5 . 3 4 1 0 1 .
44 0 1 11 3 67.5 12 3 5 0 0 1 6
29 0 3 15 . 67.5 12 2 5 1 1 1 .
74 8 5 12 1 . 8 0 2 0 1 0 .
49 2 1 12 3 37.5 12 0 4 0 0 1 3
38 0 0 5 . 13.75 0 3 3 0 0 0 .
53 4 0 16 1 16.25 . 0 3 1 0 1 6
69 8 1 12 2 1 . 2 4 0 0 1 4
19 0 4 8 2 1 . 4 7 1 0 1 1
78 7 1 14 2 27.5 12 1 3 1 0 1 0
55 5 1 18 1 82.5 19 0 3 1 0 1 6
43 2 0 13 3 11.25 12 2 4 1 0 1 3
34 7 1 16 . 55 16 2 3 1 1 1 .
44 7 0 17 . 8.5 18 4 7 0 0 1 .
35 5 0 16 . 55 16 . 5 1 0 1 .
75 7 4 12 . 67.5 8 3 4 1 0 1 .
47 8 3 14 3 23.75 17 3 2 0 1 1 2
40 2 0 12 1 82.5 14 6 6 1 1 1 6
58 2 1 12 3 55 12 2 2 0 1 1 3
53 2 2 19 4 200 16 1 2 0 1 1 6
19 3 0 12 1 . 12 3 4 1 0 1 3
53 2 2 12 2 . 12 1 4 1 1 1 6
33 2 0 16 2 200 12 4 5 1 1 1 6
57 2 0 12 . 140 16 4 4 0 1 1 .
26 7 0 16 3 140 3 1 4 0 0 1 3
39 0 2 12 2 82.5 . . . 0 0 1 .
52 0 0 9 2 32.5 9 4 5 0 0 1 3
56 1 1 13 . . 12 1 3 1 0 1 .
55 6 2 11 . 8.5 . 2 4 1 0 1 .
50 5 0 12 3 1 . 0 1 0 0 1 3
53 0 1 15 4 6.5 14 0 2 0 0 1 6
45 7 0 20 1 21.25 9 2 4 0 1 1 3
67 7 2 15 1 82.5 . 1 4 0 0 1 .
71 5 4 10 2 32.5 . 3 4 1 0 1 .
44 5 2 15 2 82.5 11 1 4 1 0 0 4
37 7 2 18 2 67.5 13 4 5 0 1 1 2
27 4 2 12 1 45 17 1 3 0 1 1 6
58 1 2 20 2 100 20 0 2 0 0 1 4
66 0 1 16 2 120 12 0 2 0 1 1 6
61 1 0 14 2 100 . 4 5 0 0 1 3
60 7 0 12 . 16.25 . 2 4 1 0 1 .
25 0 0 12 2 23.75 . 4 4 0 0 1 3
56 7 0 12 . 13.75 18 2 4 0 0 1 .
57 8 2 12 4 45 12 . 4 0 0 1 4
42 0 2 18 2 67.5 20 0 2 1 1 1 6
64 7 2 20 2 200 12 4 2 1 1 1 0
65 7 0 14 . 32.5 8 1 4 1 0 1 .
63 0 2 12 . . 12 3 4 0 0 1 .
46 0 1 9 3 8.5 . 3 4 1 0 1 6
33 2 0 16 . 37.5 16 1 3 0 0 1 .
32 0 0 16 . 32.5 18 2 2 0 0 1 .
60 0 1 14 1 45 12 1 5 1 0 1 2
55 8 3 12 . 11.25 11 4 4 1 1 1 .
33 0 2 16 4 37.5 18 2 3 0 1 1 6
46 2 3 9 3 11.25 12 5 4 0 0 1 3
25 2 0 10 3 13.75 0 3 . 0 0 0 5
37 0 2 15 2 45 19 . 1 0 0 1 5
36 0 0 15 1 45 20 0 2 0 1 1 6
39 0 1 16 . 100 16 0 2 0 1 1 .
27 2 0 18 2 32.5 19 1 1 0 0 0 6
29 0 2 14 3 2 12 3 . 1 0 0 4
25 1 0 16 1 55 . 0 1 1 0 1 6
28 1 0 12 4 2 12 3 . 1 1 1 0
78 4 3 18 . . 14 3 4 0 0 1 .
39 2 2 12 2 140 12 5 6 1 1 1 3
33 7 0 16 2 32.5 12 6 6 1 0 1 0
67 2 2 15 2 82.5 15 1 3 1 0 1 6
71 5 1 15 2 200 . 0 4 1 0 0 5
58 2 1 19 2 55 16 0 2 1 0 1 6
34 0 0 16 . 55 12 0 2 1 1 0 .
59 8 0 19 2 120 17 1 2 0 1 1 6
70 2 0 20 2 32.5 12 1 1 1 0 1 6
67 7 1 12 3 13.75 8 2 4 1 0 0 2
50 8 0 12 4 16.25 8 6 6 0 1 1 1
67 8 1 16 1 55 13 0 4 1 0 1 0
35 0 2 12 3 55 10 3 3 1 0 1 2
37 2 4 10 . 67.5 . 3 4 1 0 1 .
67 8 6 13 2 . . 2 4 1 0 0 6
73 2 2 12 2 16.25 11 1 4 1 0 0 6
27 3 1 12 . 67.5 . 5 4 0 1 1 .
78 7 1 8 3 13.75 . 0 2 0 0 1 1
20 2 0 12 . . 12 2 4 0 0 0 .
34 3 2 13 2 55 16 1 4 1 0 1 6
80 3 4 11 . 16.25 . 1 4 1 0 1 .
56 0 3 11 3 3.5 8 1 2 1 1 1 5
67 0 2 11 . 23.75 . 3 4 0 1 1 .
22 0 0 10 . 67.5 . 3 . 1 0 1 .
23 7 0 13 2 8.5 . . 6 1 0 0 .
31 3 2 9 . 45 12 3 4 0 0 1 .
70 2 3 12 1 55 12 1 3 1 0 1 6
55 0 0 16 2 . 12 1 5 1 0 1 6
32 0 0 19 2 27.5 12 . 2 0 0 1 6
56 0 1 18 2 55 12 3 4 1 0 1 6
34 7 2 16 . . 16 6 5 0 1 1 .
45 5 3 17 . . 16 1 3 0 1 1 .
60 7 2 12 4 . 12 3 4 0 1 1 .
39 0 2 12 . 67.5 12 1 3 0 1 1 .
80 5 3 14 2 37.5 8 5 6 0 1 1 2
28 4 0 14 . 32.5 12 2 4 0 0 1 .
41 0 1 20 . 100 10 3 2 1 1 1 .
30 1 3 10 3 13.75 12 3 4 0 0 1 3
79 8 3 8 . . . 1 4 1 0 1 .
43 4 2 14 1 67.5 10 1 . 1 1 1 6
46 8 1 9 . 18.75 6 3 4 0 0 0 .
51 2 2 12 2 23.75 . 0 3 1 0 0 4
59 8 4 8 3 8.5 . 4 4 1 0 0 0
39 0 0 12 . 8.5 12 . 1 0 0 1 .
51 0 0 16 . 11.25 10 0 1 1 0 1 .
66 7 2 12 1 55 8 5 5 1 1 1 1
32 3 1 16 2 120 16 4 4 0 1 0 3
55 1 0 12 2 100 12 5 4 0 1 1 3
62 1 3 16 3 200 . 1 4 0 1 1 6
19 0 1 11 3 200 10 5 4 0 0 1 0
75 0 3 10 4 18.75 12 1 4 0 1 1 0
19 8 0 12 . 23.75 12 1 4 1 0 1 .
50 2 2 12 2 100 7 5 5 1 1 1 6
37 6 3 16 2 82.5 12 6 6 1 1 1 .
43 1 6 14 3 55 12 5 5 0 0 1 3
26 0 0 16 1 27.5 . . 4 0 0 1 6
19 1 0 12 1 21.25 18 4 3 1 0 1 6
43 0 0 12 4 8.5 . . 2 1 0 1 6
74 0 2 14 3 32.5 . 3 4 1 0 1 3
60 0 3 12 2 55 6 1 4 0 1 1 2
49 0 2 16 1 200 . 4 6 0 1 1 6
41 0 3 15 2 100 12 0 2 1 1 1 5
39 3 1 12 . 67.5 14 3 6 0 0 1 .
59 8 3 12 . 200 . 5 5 1 1 1 .
77 7 5 12 . 37.5 8 5 3 0 0 1 .
33 7 4 10 2 16.25 . 0 4 1 0 0 2
51 0 2 12 . 45 . 0 2 0 0 1 .
73 1 4 12 4 . 6 4 6 0 1 1 3
34 2 0 14 3 82.5 12 1 2 0 0 1 6
37 2 2 16 3 8.5 . 3 4 1 0 1 3
59 2 2 10 . 23.75 8 4 3 0 1 1 .
55 0 1 13 . 82.5 . 0 4 0 0 0 .
72 2 1 14 2 32.5 11 . 6 1 1 1 6
50 3 0 18 . 120 16 0 1 1 0 1 .
60 5 2 14 . 67.5 12 5 4 1 1 1 .
41 3 0 11 . 45 . 3 4 0 0 1 .
73 4 2 11 . 67.5 . 6 7 0 1 1 .
45 5 3 18 . 140 12 5 6 1 1 1 .
53 8 1 12 2 32.5 15 0 6 0 1 1 0
33 7 2 14 1 4.5 10 0 4 1 0 1 .
57 0 5 9 3 5.5 9 3 6 0 0 1 1
66 1 2 12 2 27.5 . 6 7 0 0 1 3
46 2 0 13 . 100 . 4 5 1 0 1 .
52 3 2 12 2 200 12 2 4 1 1 1 6
60 7 2 18 2 67.5 12 1 4 1 0 1 6
27 2 0 13 2 18.75 5 1 3 1 0 1 3
68 0 4 10 . 45 12 6 3 1 1 1 .
62 0 2 15 2 . 8 4 5 0 1 1 6
65 0 2 9 2 100 . 4 4 0 1 1 3
68 3 5 12 . 27.5 . 5 6 0 1 1 .
41 1 1 16 1 82.5 16 5 6 0 1 1 6
63 5 3 12 3 37.5 12 0 5 1 1 1 3
33 0 1 16 2 100 12 3 2 1 1 1 6
21 2 0 12 1 67.5 . 1 2 0 0 0 .
83 4 6 12 . 18.75 8 4 4 1 0 1 .
47 6 7 16 1 100 . 5 6 1 1 1 1
36 4 2 10 1 18.75 . 3 5 1 0 0 1
67 0 2 12 . . 12 3 4 0 0 1 .
81 7 4 16 . 13.75 16 1 4 1 0 1 .
26 0 0 14 . 45 . 4 4 0 0 1 .
49 2 4 12 3 55 13 4 5 1 0 1 3
20 7 0 13 . . . 5 6 1 0 1 .
24 7 0 13 . 23.75 12 4 4 0 1 1 .
55 3 4 13 . . 16 5 4 1 1 1 .
28 0 0 9 . 18.75 . 5 6 0 0 1 .
78 5 3 12 . 55 6 4 5 1 1 1 .
83 0 3 17 2 23.75 8 0 1 1 0 1 6
37 7 0 20 . 45 20 . . 0 1 1 .
. 0 0 18 2 . 20 3 4 1 0 1 5
22 7 0 16 1 . 16 3 4 0 0 1 2
55 5 4 16 2 67.5 4 0 4 1 0 1 4
30 0 0 18 . . 17 3 4 0 1 0 .
46 5 1 10 2 21.25 . 5 4 1 0 0 5
45 8 2 16 1 . . 3 4 0 1 1 6
57 0 1 12 2 37.5 7 3 . 1 1 1 .
63 1 2 12 2 16.25 6 3 5 0 0 1 3
59 7 3 9 4 23.75 . 2 4 0 1 1 .
27 5 3 10 3 . 12 4 4 1 0 1 .
64 4 1 12 3 16.25 . 0 4 1 0 0 6
31 2 0 12 2 . 16 5 6 0 0 1 .
40 8 2 16 2 100 12 6 6 0 0 1 0
36 0 0 17 . 32.5 12 1 3 1 1 1 .
51 6 1 14 . 82.5 16 3 4 0 1 1 .
46 0 2 12 4 8.5 12 4 4 1 0 1 1
57 3 3 14 . 82.5 . 0 4 0 1 1 .
35 7 1 18 . 82.5 13 1 6 1 1 1 .
37 4 1 15 . 27.5 . 1 4 1 0 0 .
62 8 0 12 2 11.25 . 3 7 0 1 1 0
89 1 1 9 4 8.5 . 1 4 1 0 1 1
21 4 0 13 2 8.5 6 0 3 0 0 0 6
66 . 3 12 3 . 8 6 4 0 1 1 3
52 3 0 13 1 67.5 12 4 5 0 0 1 3
65 5 1 13 . 13.75 12 0 4 1 0 0 .
49 8 3 11 2 5.5 14 0 6 0 0 0 3
57 7 2 15 . 100 14 0 1 1 1 1 .
54 8 3 15 . 100 12 4 7 0 1 1 .
